date,sp500,strategy,sp500Return,strategyReturn,holding,rebalanced
1996-01-02,100.000000,100.000000,0.0000000000,0.0000000000,CIN,0
1996-01-03,100.102197,100.000000,0.0010219656,0.0000000000,CIN,0
1996-01-04,99.526122,100.000000,-0.0057548688,0.0000000000,CIN,0
1996-01-05,99.373720,100.000000,-0.0015312754,0.0000000000,CIN,0
1996-01-08,99.662804,97.590276,0.0029090669,-0.0240972386,CIN,0
1996-01-09,98.217990,97.590276,-0.0144970309,0.0000000000,CIN,0
1996-01-10,96.457092,97.590276,-0.0179284591,0.0000000000,CIN,0
1996-01-11,97.142512,97.590276,0.0071059529,0.0000000000,CIN,0
1996-01-12,97.007610,97.590276,-0.0013887000,0.0000000000,CIN,0
1996-01-15,96.693767,97.590276,-0.0032352467,0.0000000000,CIN,0
1996-01-16,98.090257,97.590276,0.0144423982,0.0000000000,CIN,0
1996-01-17,97.763545,97.590276,-0.0033307266,0.0000000000,CIN,0
1996-01-18,98.072023,97.590276,0.0031553462,0.0000000000,CIN,0
1996-01-19,98.657880,97.590276,0.0059737482,0.0000000000,CIN,0
1996-01-22,98.918092,97.590276,0.0026375127,0.0000000000,CIN,0
1996-01-23,98.826780,97.590276,-0.0009231041,0.0000000000,CIN,0
1996-01-24,99.990177,97.590276,0.0117720833,0.0000000000,CIN,0
1996-01-25,99.524756,97.590276,-0.0046546708,0.0000000000,CIN,0
1996-01-26,100.272210,97.590276,0.0075102332,0.0000000000,CIN,0
1996-01-29,100.698769,96.385108,0.0042540089,-0.0123492626,CIN,0
1996-01-30,101.662594,96.385108,0.0095713709,0.0000000000,CIN,0
1996-01-31,102.616866,96.385108,0.0093866629,0.0000000000,CIN,0
1996-02-01,103.017871,96.385108,0.0039077896,0.0000000000,CIN,0
1996-02-02,102.602484,96.385108,-0.0040321880,0.0000000000,CIN,0
1996-02-05,103.511839,96.385108,0.0088628943,0.0000000000,CIN,0
1996-02-06,104.309982,96.385108,0.0077106479,0.0000000000,CIN,0
1996-02-07,104.898426,96.385108,0.0056413008,0.0000000000,CIN,0
1996-02-08,105.896915,96.385108,0.0095186225,0.0000000000,CIN,0
1996-02-09,105.952900,96.385108,0.0005286782,0.0000000000,CIN,0
1996-02-12,106.780497,96.385108,0.0078109918,0.0000000000,CIN,0
1996-02-13,106.636376,96.385108,-0.0013496954,0.0000000000,CIN,0
1996-02-14,105.848068,96.385108,-0.0073924896,0.0000000000,CIN,0
1996-02-15,105.167820,96.385108,-0.0064266489,0.0000000000,CIN,0
1996-02-16,104.636022,96.385108,-0.0050566603,0.0000000000,CIN,0
1996-02-20,103.459852,96.385108,-0.0112405815,0.0000000000,CIN,0
1996-02-21,104.670349,96.385108,0.0117001664,0.0000000000,CIN,0
1996-02-22,106.415604,96.385108,0.0166738204,0.0000000000,CIN,0
1996-02-23,106.458744,96.385108,0.0004053868,0.0000000000,CIN,0
1996-02-26,105.073992,96.385108,-0.0130074008,0.0000000000,CIN,0
1996-02-27,104.561340,96.385108,-0.0048789629,0.0000000000,CIN,0
1996-02-28,104.166552,96.385108,-0.0037756610,0.0000000000,CIN,0
1996-02-29,103.476047,96.385108,-0.0066288542,0.0000000000,CIN,0
1996-03-01,104.120035,96.385108,0.0062235490,0.0000000000,CIN,0
1996-03-04,105.168075,96.385108,0.0100656904,0.0000000000,CIN,0
1996-03-05,105.980330,96.385108,0.0077234015,0.0000000000,CIN,0
1996-03-06,105.375413,96.385108,-0.0057078272,0.0000000000,CIN,0
1996-03-07,105.649615,96.385108,0.0026021409,0.0000000000,CIN,0
1996-03-08,102.400308,96.385108,-0.0307555028,0.0000000000,CIN,0
1996-03-11,103.461532,96.385108,0.0103634878,0.0000000000,CIN,0
1996-03-12,102.995278,96.385108,-0.0045065418,0.0000000000,CIN,0
1996-03-13,103.238660,96.385108,0.0023630371,0.0000000000,CIN,0
1996-03-14,103.621125,96.385108,0.0037046717,0.0000000000,CIN,0
1996-03-15,103.719072,96.385108,0.0009452369,0.0000000000,CIN,0
1996-03-18,105.540757,96.385108,0.0175636442,0.0000000000,CIN,0
1996-03-19,105.393049,96.385108,-0.0013995313,0.0000000000,CIN,0
1996-03-20,105.124028,96.385108,-0.0025525521,0.0000000000,CIN,0
1996-03-21,105.003770,96.385108,-0.0011439597,0.0000000000,CIN,0
1996-03-22,105.242566,96.385108,0.0022741622,0.0000000000,CIN,0
1996-03-25,105.156261,93.975384,-0.0008200551,-0.0250009976,CIN,0
1996-03-26,105.637754,93.373110,0.0045788324,-0.0064088504,CIN,0
1996-03-27,104.988471,93.373110,-0.0061463115,0.0000000000,CIN,0
1996-03-28,105.000829,93.373110,0.0001177051,0.0000000000,CIN,0
1996-03-29,104.451724,92.770836,-0.0052295275,-0.0064501887,CIN,0
1996-04-01,105.790921,92.770836,0.0128212047,0.0000000000,CIN,0
1996-04-02,106.046077,91.566288,0.0024118892,-0.0129841274,CIN,0
1996-04-03,106.153991,91.566288,0.0010176104,0.0000000000,CIN,0
1996-04-04,106.158333,91.566288,0.0000409054,0.0000000000,CIN,0
1996-04-08,104.285089,91.566288,-0.0176457601,0.0000000000,CIN,0
1996-04-09,103.960700,91.566288,-0.0031105965,0.0000000000,CIN,0
1996-04-10,102.561348,91.566288,-0.0134603960,0.0000000000,CIN,0
1996-04-11,102.193073,90.361112,-0.0035907771,-0.0131617818,CIN,0
1996-04-12,103.095728,90.361112,0.0088328427,0.0000000000,CIN,0
1996-04-15,104.038981,90.361112,0.0091492946,0.0000000000,CIN,0
1996-04-16,104.452861,90.361112,0.0039781194,0.0000000000,CIN,0
1996-04-17,103.911335,90.361112,-0.0051844081,0.0000000000,CIN,0
1996-04-18,104.242665,90.361112,0.0031885870,0.0000000000,CIN,0
1996-04-19,104.486584,90.361112,0.0023399173,0.0000000000,CIN,0
1996-04-22,104.950824,90.361112,0.0044430585,0.0000000000,CIN,0
1996-04-23,105.556059,90.361112,0.0057668435,0.0000000000,CIN,0
1996-04-24,105.335173,91.566288,-0.0020925945,0.0133373248,CIN,0
1996-04-25,105.780131,91.566288,0.0042242075,0.0000000000,CIN,0
