date,sp500,strategy,sp500Return,strategyReturn,holding,rebalanced
2000-08-04,100.000000,100.000000,0.0000000000,0.0000000000,CIN,0
2000-08-07,101.127490,101.587240,0.0112748983,0.0158724025,CIN,0
2000-08-08,101.372616,111.904739,0.0024239302,0.1015629415,CIN,0
2000-08-09,100.700982,112.698447,-0.0066253973,0.0070927076,CIN,0
2000-08-10,99.845338,110.317499,-0.0084968736,-0.0211267139,CIN,0
2000-08-11,100.644940,101.587240,0.0080084023,-0.0791375691,CIN,0
2000-08-14,102.000596,101.587240,0.0134696874,0.0000000000,CIN,0
2000-08-15,101.520295,101.587240,-0.0047088046,0.0000000000,CIN,0
2000-08-16,101.214315,101.587240,-0.0030139833,0.0000000000,CIN,0
2000-08-17,102.330909,103.174647,0.0110319793,0.0156260493,CIN,0
2000-08-18,102.040681,103.174647,-0.0028361732,0.0000000000,CIN,0
2000-08-21,102.578791,103.174647,0.0052734839,0.0000000000,CIN,0
2000-08-22,102.493766,103.174647,-0.0008288673,0.0000000000,CIN,0
2000-08-23,103.037454,103.013600,0.0053045965,-0.0015609205,CIN,0
2000-08-24,103.204921,103.174647,0.0016253028,0.0015633608,CIN,0
2000-08-25,103.085017,101.587240,-0.0011618108,-0.0153856327,CIN,0
2000-08-28,103.615179,101.428793,0.0051429642,-0.0015597167,CIN,0
2000-08-29,103.331736,106.349144,-0.0027355381,0.0485103963,CIN,0
2000-08-30,102.842935,103.968188,-0.0047304048,-0.0223881049,CIN,0
2000-08-31,103.883104,109.523791,0.0101141470,0.0534356072,CIN,0
2000-09-01,104.102028,119.047583,0.0021074083,0.0869563702,CIN,0
2000-09-05,103.172331,124.603186,-0.0089306318,0.0466670817,CIN,0
2000-09-06,102.164465,118.253883,-0.0097687634,-0.0509561842,CIN,0
2000-09-07,102.874197,116.666635,0.0069469587,-0.0134223770,CIN,0
2000-09-08,102.333114,112.698447,-0.0052596572,-0.0340130500,CIN,0
2000-09-11,101.981625,109.523791,-0.0034347543,-0.0281694692,CIN,0
2000-09-12,101.491073,109.523791,-0.0048102036,0.0000000000,CIN,0
2000-09-13,101.698295,109.523791,0.0020417819,0.0000000000,CIN,0
2000-09-14,101.428866,109.523791,-0.0026493013,0.0000000000,CIN,0
2000-09-15,100.404614,109.523791,-0.0100982261,0.0000000000,CIN,0
2000-09-18,98.952782,109.523791,-0.0144598190,0.0000000000,CIN,0
2000-09-19,100.014107,104.761896,0.0107255705,-0.0434781851,CIN,0
2000-09-20,99.434822,104.761896,-0.0057920268,0.0000000000,CIN,0
2000-09-21,99.285037,102.380948,-0.0015063665,-0.0227272313,CIN,0
2000-09-22,99.269513,92.857156,-0.0001563607,-0.0930230824,CIN,0
2000-09-25,98.612627,96.825345,-0.0066171942,0.0427343270,CIN,0
2000-09-26,97.809675,91.269908,-0.0081424851,-0.0573758483,CIN,0
2000-09-27,97.772800,89.682501,-0.0003770091,-0.0173924490,CIN,0
2000-09-28,99.953783,89.682501,0.0223066459,0.0000000000,CIN,0
2000-09-29,98.468081,75.396814,-0.0148638921,-0.1592918000,CIN,0
2000-10-02,98.455920,78.571462,-0.0001235087,0.0421058571,CIN,0
2000-10-03,97.793201,78.571462,-0.0067311167,0.0000000000,CIN,0
2000-10-04,98.339040,78.571462,0.0055815624,0.0000000000,CIN,0
2000-10-05,98.480450,78.571462,0.0014379877,0.0000000000,CIN,0
2000-10-06,96.616307,75.396814,-0.0189290717,-0.0404045873,CIN,0
2000-10-09,96.145954,75.396814,-0.0048682523,0.0000000000,CIN,0
2000-10-10,95.123492,75.396814,-0.0106344832,0.0000000000,CIN,0
2000-10-11,93.592006,75.396814,-0.0160999701,0.0000000000,CIN,0
2000-10-12,91.211211,73.809566,-0.0254380192,-0.0210519267,CIN,0
2000-10-13,94.262491,69.841211,0.0334529004,-0.0537647799,CIN,0
2000-10-16,94.300089,70.634910,0.0003988634,0.0113643453,CIN,0
2000-10-17,92.615812,68.253963,-0.0178608178,-0.0337078057,CIN,0
2000-10-18,92.084560,68.253963,-0.0057360827,0.0000000000,CIN,0
2000-10-19,95.290458,67.460263,0.0348147133,-0.0116286236,CIN,0
2000-10-20,95.857856,67.460263,0.0059544061,0.0000000000,CIN,0
2000-10-23,95.785788,67.460263,-0.0007518227,0.0000000000,CIN,0
2000-10-24,95.953897,67.460263,0.0017550575,0.0000000000,CIN,0
2000-10-25,93.680172,67.460263,-0.0236960182,0.0000000000,CIN,0
2000-10-26,93.655285,67.460263,-0.0002656533,0.0000000000,CIN,0
2000-10-27,94.701187,68.939865,0.0111675671,0.0219329460,CIN,0
2000-10-30,96.017702,69.047670,0.0139017818,0.0015637530,CIN,0
2000-10-31,98.134854,69.047670,0.0220496002,0.0000000000,CIN,0
2000-11-01,97.580266,69.841211,-0.0056512898,0.0114926486,CIN,0
2000-11-02,98.074717,69.841211,0.0050671194,0.0000000000,CIN,0
